date,sku,category,units_sold,promotion
2020-08-09,SKU_115,home,6,0
2020-08-10,SKU_115,home,9,0
2020-08-11,SKU_115,home,8,0
2020-08-12,SKU_115,home,9,0
2020-08-13,SKU_115,home,8,0
2020-08-14,SKU_115,home,7,0
2020-08-15,SKU_115,home,5,0
2020-08-16,SKU_115,home,6,0
2020-08-17,SKU_115,home,6,0
2020-08-18,SKU_115,home,8,0
2020-08-19,SKU_115,home,9,0
2020-08-20,SKU_115,home,7,0
2020-08-21,SKU_115,home,7,0
2020-08-22,SKU_115,home,6,0
2020-08-23,SKU_115,home,5,0
2020-08-24,SKU_115,home,7,0
2020-08-25,SKU_115,home,8,0
2020-08-26,SKU_115,home,7,0
2020-08-27,SKU_115,home,6,0
2020-08-28,SKU_115,home,7,0
2020-08-29,SKU_115,home,5,0
2020-08-30,SKU_115,home,6,0
2020-08-31,SKU_115,home,7,0
2020-09-01,SKU_115,home,9,0
2020-09-02,SKU_115,home,9,0
2020-09-03,SKU_115,home,8,0
2020-09-04,SKU_115,home,8,0
2020-09-05,SKU_115,home,6,0
2020-09-06,SKU_115,home,6,0
2020-09-07,SKU_115,home,7,0
2020-09-08,SKU_115,home,7,0
2020-09-09,SKU_115,home,16,1
2020-09-10,SKU_115,home,9,0
2020-09-11,SKU_115,home,8,0
2020-09-12,SKU_115,home,6,0
2020-09-13,SKU_115,home,13,1
2020-09-14,SKU_115,home,7,0
2020-09-15,SKU_115,home,9,0
2020-09-16,SKU_115,home,8,0
2020-09-17,SKU_115,home,7,0
2020-09-18,SKU_115,home,6,0
2020-09-19,SKU_115,home,6,0
2020-09-20,SKU_115,home,6,0
2020-09-21,SKU_115,home,7,0
2020-09-22,SKU_115,home,8,0
2020-09-23,SKU_115,home,9,0
2020-09-24,SKU_115,home,7,0
2020-09-25,SKU_115,home,7,0
2020-09-26,SKU_115,home,5,0
2020-09-27,SKU_115,home,5,0
2020-09-28,SKU_115,home,6,0
2020-09-29,SKU_115,home,7,0
2020-09-30,SKU_115,home,8,0
2020-10-01,SKU_115,home,9,0
2020-10-02,SKU_115,home,7,0
2020-10-03,SKU_115,home,6,0
2020-10-04,SKU_115,home,6,0
2020-10-05,SKU_115,home,8,0
2020-10-06,SKU_115,home,9,0
2020-10-07,SKU_115,home,8,0
2020-10-08,SKU_115,home,7,0
2020-10-09,SKU_115,home,7,0
2020-10-10,SKU_115,home,6,0
2020-10-11,SKU_115,home,5,0
2020-10-12,SKU_115,home,7,0
2020-10-13,SKU_115,home,9,0
2020-10-14,SKU_115,home,7,0
2020-10-15,SKU_115,home,8,0
2020-10-16,SKU_115,home,8,0
2020-10-17,SKU_115,home,5,0
2020-10-18,SKU_115,home,5,0
2020-10-19,SKU_115,home,8,0
2020-10-20,SKU_115,home,8,0
2020-10-21,SKU_115,home,8,0
2020-10-22,SKU_115,home,8,0
2020-10-23,SKU_115,home,7,0
2020-10-24,SKU_115,home,6,0
2020-10-25,SKU_115,home,5,0
2020-10-26,SKU_115,home,7,0
2020-10-27,SKU_115,home,8,0
2020-10-28,SKU_115,home,8,0
2020-10-29,SKU_115,home,7,0
2020-10-30,SKU_115,home,7,0
2020-10-31,SKU_115,home,5,0
2020-11-01,SKU_115,home,5,0
2020-11-02,SKU_115,home,7,0
2020-11-03,SKU_115,home,8,0
2020-11-04,SKU_115,home,8,0
2020-11-05,SKU_115,home,8,0
2020-11-06,SKU_115,home,7,0
2020-11-07,SKU_115,home,6,0
2020-11-08,SKU_115,home,5,0
2020-11-09,SKU_115,home,8,0
2020-11-10,SKU_115,home,8,0
2020-11-11,SKU_115,home,9,0
2020-11-12,SKU_115,home,8,0
2020-11-13,SKU_115,home,7,0
2020-11-14,SKU_115,home,5,0
2020-11-15,SKU_115,home,5,0
2020-11-16,SKU_115,home,7,0
2020-11-17,SKU_115,home,8,0
2020-11-18,SKU_115,home,8,0
2020-11-19,SKU_115,home,9,0
2020-11-20,SKU_115,home,7,0
2020-11-21,SKU_115,home,5,0
2020-11-22,SKU_115,home,5,0
2020-11-23,SKU_115,home,9,0
2020-11-24,SKU_115,home,8,0
2020-11-25,SKU_115,home,8,0
2020-11-26,SKU_115,home,8,0
2020-11-27,SKU_115,home,6,0
2020-11-28,SKU_115,home,5,0
2020-11-29,SKU_115,home,6,0
2020-11-30,SKU_115,home,8,0
2020-12-01,SKU_115,home,8,0
2020-12-02,SKU_115,home,8,0
2020-12-03,SKU_115,home,9,0
2020-12-04,SKU_115,home,8,0
2020-12-05,SKU_115,home,6,0
2020-12-06,SKU_115,home,6,0
2020-12-07,SKU_115,home,7,0
2020-12-08,SKU_115,home,9,0
2020-12-09,SKU_115,home,9,0
2020-12-10,SKU_115,home,9,0
2020-12-11,SKU_115,home,7,0
2020-12-12,SKU_115,home,7,0
2020-12-13,SKU_115,home,7,0
2020-12-14,SKU_115,home,8,0
2020-12-15,SKU_115,home,9,0
2020-12-16,SKU_115,home,8,0
2020-12-17,SKU_115,home,8,0
2020-12-18,SKU_115,home,6,0
2020-12-19,SKU_115,home,7,0
2020-12-20,SKU_115,home,6,0
2020-12-21,SKU_115,home,8,0
2020-12-22,SKU_115,home,9,0
2020-12-23,SKU_115,home,8,0
2020-12-24,SKU_115,home,8,0
2020-12-25,SKU_115,home,6,0
2020-12-26,SKU_115,home,5,0
2020-12-27,SKU_115,home,5,0
2020-12-28,SKU_115,home,9,0
2020-12-29,SKU_115,home,8,0
2020-12-30,SKU_115,home,8,0
2020-12-31,SKU_115,home,8,0
2021-01-01,SKU_115,home,8,0
2021-01-02,SKU_115,home,5,0
2021-01-03,SKU_115,home,7,0
2021-01-04,SKU_115,home,9,0
2021-01-05,SKU_115,home,9,0
2021-01-06,SKU_115,home,9,0
2021-01-07,SKU_115,home,8,0
2021-01-08,SKU_115,home,7,0
2021-01-09,SKU_115,home,6,0
2021-01-10,SKU_115,home,7,0
2021-01-11,SKU_115,home,6,0
2021-01-12,SKU_115,home,10,0
2021-01-13,SKU_115,home,9,0
2021-01-14,SKU_115,home,9,0
2021-01-15,SKU_115,home,7,0
2021-01-16,SKU_115,home,7,0
2021-01-17,SKU_115,home,6,0
2021-01-18,SKU_115,home,7,0
2021-01-19,SKU_115,home,9,0
2021-01-20,SKU_115,home,9,0
2021-01-21,SKU_115,home,8,0
2021-01-22,SKU_115,home,9,0
2021-01-23,SKU_115,home,5,0
2021-01-24,SKU_115,home,6,0
2021-01-25,SKU_115,home,8,0
2021-01-26,SKU_115,home,9,0
2021-01-27,SKU_115,home,10,0
2021-01-28,SKU_115,home,9,0
2021-01-29,SKU_115,home,7,0
2021-01-30,SKU_115,home,6,0
2021-01-31,SKU_115,home,6,0
2021-02-01,SKU_115,home,8,0
2021-02-02,SKU_115,home,8,0
2021-02-03,SKU_115,home,8,0
2021-02-04,SKU_115,home,9,0
2021-02-05,SKU_115,home,7,0
2021-02-06,SKU_115,home,6,0
2021-02-07,SKU_115,home,6,0
2021-02-08,SKU_115,home,8,0
2021-02-09,SKU_115,home,8,0
2021-02-10,SKU_115,home,9,0
2021-02-11,SKU_115,home,8,0
2021-02-12,SKU_115,home,7,0
2021-02-13,SKU_115,home,6,0
2021-02-14,SKU_115,home,7,0
2021-02-15,SKU_115,home,8,0
2021-02-16,SKU_115,home,8,0
2021-02-17,SKU_115,home,9,0
2021-02-18,SKU_115,home,7,0
2021-02-19,SKU_115,home,8,0
2021-02-20,SKU_115,home,12,1
2021-02-21,SKU_115,home,5,0
2021-02-22,SKU_115,home,9,0
2021-02-23,SKU_115,home,9,0
2021-02-24,SKU_115,home,9,0
2021-02-25,SKU_115,home,9,0
2021-02-26,SKU_115,home,8,0
2021-02-27,SKU_115,home,6,0
2021-02-28,SKU_115,home,5,0
2021-03-01,SKU_115,home,8,0
2021-03-02,SKU_115,home,9,0
2021-03-03,SKU_115,home,10,0
2021-03-04,SKU_115,home,8,0
2021-03-05,SKU_115,home,8,0
2021-03-06,SKU_115,home,6,0
2021-03-07,SKU_115,home,7,0
2021-03-08,SKU_115,home,7,0
2021-03-09,SKU_115,home,9,0
2021-03-10,SKU_115,home,9,0
2021-03-11,SKU_115,home,9,0
2021-03-12,SKU_115,home,8,0
2021-03-13,SKU_115,home,6,0
2021-03-14,SKU_115,home,6,0
2021-03-15,SKU_115,home,9,0
2021-03-16,SKU_115,home,9,0
2021-03-17,SKU_115,home,8,0
2021-03-18,SKU_115,home,8,0
2021-03-19,SKU_115,home,8,0
2021-03-20,SKU_115,home,5,0
2021-03-21,SKU_115,home,6,0
2021-03-22,SKU_115,home,9,0
2021-03-23,SKU_115,home,10,0
2021-03-24,SKU_115,home,9,0
2021-03-25,SKU_115,home,8,0
2021-03-26,SKU_115,home,7,0
2021-03-27,SKU_115,home,5,0
2021-03-28,SKU_115,home,6,0
2021-03-29,SKU_115,home,8,0
2021-03-30,SKU_115,home,9,0
2021-03-31,SKU_115,home,10,0
2021-04-01,SKU_115,home,13,1
2021-04-02,SKU_115,home,8,0
2021-04-03,SKU_115,home,6,0
2021-04-04,SKU_115,home,6,0
2021-04-05,SKU_115,home,8,0
2021-04-06,SKU_115,home,10,0
2021-04-07,SKU_115,home,10,0
2021-04-08,SKU_115,home,7,0
2021-04-09,SKU_115,home,8,0
2021-04-10,SKU_115,home,6,0
2021-04-11,SKU_115,home,5,0
2021-04-12,SKU_115,home,9,0
2021-04-13,SKU_115,home,10,0
2021-04-14,SKU_115,home,9,0
2021-04-15,SKU_115,home,8,0
2021-04-16,SKU_115,home,9,0
2021-04-17,SKU_115,home,7,0
2021-04-18,SKU_115,home,6,0
2021-04-19,SKU_115,home,8,0
2021-04-20,SKU_115,home,9,0
2021-04-21,SKU_115,home,13,1
2021-04-22,SKU_115,home,8,0
2021-04-23,SKU_115,home,7,0
2021-04-24,SKU_115,home,6,0
2021-04-25,SKU_115,home,7,0
2021-04-26,SKU_115,home,8,0
2021-04-27,SKU_115,home,9,0
2021-04-28,SKU_115,home,10,0
2021-04-29,SKU_115,home,8,0
2021-04-30,SKU_115,home,7,0
2021-05-01,SKU_115,home,5,0
2021-05-02,SKU_115,home,6,0
2021-05-03,SKU_115,home,8,0
2021-05-04,SKU_115,home,10,0
2021-05-05,SKU_115,home,8,0
2021-05-06,SKU_115,home,8,0
2021-05-07,SKU_115,home,7,0
2021-05-08,SKU_115,home,6,0
2021-05-09,SKU_115,home,6,0
2021-05-10,SKU_115,home,8,0
2021-05-11,SKU_115,home,9,0
2021-05-12,SKU_115,home,9,0
2021-05-13,SKU_115,home,8,0
2021-05-14,SKU_115,home,7,0
2021-05-15,SKU_115,home,7,0
2021-05-16,SKU_115,home,6,0
2021-05-17,SKU_115,home,7,0
2021-05-18,SKU_115,home,8,0
2021-05-19,SKU_115,home,8,0
2021-05-20,SKU_115,home,8,0
2021-05-21,SKU_115,home,6,0
2021-05-22,SKU_115,home,6,0
2021-05-23,SKU_115,home,6,0
2021-05-24,SKU_115,home,8,0
2021-05-25,SKU_115,home,9,0
2021-05-26,SKU_115,home,8,0
2021-05-27,SKU_115,home,8,0
2021-05-28,SKU_115,home,6,0
2021-05-29,SKU_115,home,5,0
2021-05-30,SKU_115,home,6,0
2021-05-31,SKU_115,home,8,0
2021-06-01,SKU_115,home,8,0
2021-06-02,SKU_115,home,8,0
2021-06-03,SKU_115,home,8,0
2021-06-04,SKU_115,home,9,0
2021-06-05,SKU_115,home,5,0
2021-06-06,SKU_115,home,7,0
2021-06-07,SKU_115,home,8,0
2021-06-08,SKU_115,home,8,0
2021-06-09,SKU_115,home,9,0
2021-06-10,SKU_115,home,8,0
2021-06-11,SKU_115,home,7,0
2021-06-12,SKU_115,home,5,0
2021-06-13,SKU_115,home,6,0
2021-06-14,SKU_115,home,7,0
2021-06-15,SKU_115,home,8,0
2021-06-16,SKU_115,home,9,0
2021-06-17,SKU_115,home,12,1
2021-06-18,SKU_115,home,7,0
2021-06-19,SKU_115,home,5,0
2021-06-20,SKU_115,home,5,0
2021-06-21,SKU_115,home,7,0
2021-06-22,SKU_115,home,7,0
2021-06-23,SKU_115,home,9,0
2021-06-24,SKU_115,home,9,0
2021-06-25,SKU_115,home,9,0
2021-06-26,SKU_115,home,5,0
2021-06-27,SKU_115,home,6,0
2021-06-28,SKU_115,home,6,0
2021-06-29,SKU_115,home,9,0
2021-06-30,SKU_115,home,8,0
2021-07-01,SKU_115,home,8,0
2021-07-02,SKU_115,home,8,0
2021-07-03,SKU_115,home,5,0
2021-07-04,SKU_115,home,6,0
2021-07-05,SKU_115,home,7,0
2021-07-06,SKU_115,home,8,0
2021-07-07,SKU_115,home,7,0
2021-07-08,SKU_115,home,7,0
2021-07-09,SKU_115,home,7,0
2021-07-10,SKU_115,home,6,0
2021-07-11,SKU_115,home,6,0
2021-07-12,SKU_115,home,7,0
2021-07-13,SKU_115,home,8,0
2021-07-14,SKU_115,home,6,0
2021-07-15,SKU_115,home,9,0
2021-07-16,SKU_115,home,7,0
2021-07-17,SKU_115,home,5,0
2021-07-18,SKU_115,home,5,0
2021-07-19,SKU_115,home,8,0
2021-07-20,SKU_115,home,7,0
2021-07-21,SKU_115,home,8,0
2021-07-22,SKU_115,home,7,0
2021-07-23,SKU_115,home,6,0
2021-07-24,SKU_115,home,5,0
2021-07-25,SKU_115,home,6,0
2021-07-26,SKU_115,home,8,0
2021-07-27,SKU_115,home,8,0
2021-07-28,SKU_115,home,8,0
2021-07-29,SKU_115,home,7,0
2021-07-30,SKU_115,home,5,0
2021-07-31,SKU_115,home,7,0
2021-08-01,SKU_115,home,6,0
2021-08-02,SKU_115,home,8,0
2021-08-03,SKU_115,home,7,0
2021-08-04,SKU_115,home,8,0
2021-08-05,SKU_115,home,6,0
2021-08-06,SKU_115,home,7,0
2021-08-07,SKU_115,home,5,0
2021-08-08,SKU_115,home,5,0
2021-08-09,SKU_115,home,8,0
2021-08-10,SKU_115,home,8,0
2021-08-11,SKU_115,home,9,0
2021-08-12,SKU_115,home,7,0
2021-08-13,SKU_115,home,6,0
2021-08-14,SKU_115,home,6,0
2021-08-15,SKU_115,home,4,0
2021-08-16,SKU_115,home,7,0
2021-08-17,SKU_115,home,8,0
2021-08-18,SKU_115,home,7,0
2021-08-19,SKU_115,home,7,0
2021-08-20,SKU_115,home,6,0
2021-08-21,SKU_115,home,5,0
2021-08-22,SKU_115,home,6,0
2021-08-23,SKU_115,home,7,0
2021-08-24,SKU_115,home,8,0
2021-08-25,SKU_115,home,7,0
2021-08-26,SKU_115,home,8,0
2021-08-27,SKU_115,home,8,0
2021-08-28,SKU_115,home,4,0
2021-08-29,SKU_115,home,5,0
2021-08-30,SKU_115,home,8,0
2021-08-31,SKU_115,home,8,0
2021-09-01,SKU_115,home,8,0
2021-09-02,SKU_115,home,7,0
2021-09-03,SKU_115,home,6,0
2021-09-04,SKU_115,home,6,0
2021-09-05,SKU_115,home,5,0
2021-09-06,SKU_115,home,6,0
2021-09-07,SKU_115,home,6,0
2021-09-08,SKU_115,home,7,0
2021-09-09,SKU_115,home,6,0
2021-09-10,SKU_115,home,6,0
2021-09-11,SKU_115,home,5,0
2021-09-12,SKU_115,home,6,0
2021-09-13,SKU_115,home,6,0
2021-09-14,SKU_115,home,7,0
2021-09-15,SKU_115,home,7,0
2021-09-16,SKU_115,home,7,0
2021-09-17,SKU_115,home,7,0
2021-09-18,SKU_115,home,5,0
2021-09-19,SKU_115,home,11,1
2021-09-20,SKU_115,home,7,0
2021-09-21,SKU_115,home,7,0
2021-09-22,SKU_115,home,7,0
2021-09-23,SKU_115,home,6,0
2021-09-24,SKU_115,home,6,0
2021-09-25,SKU_115,home,5,0
2021-09-26,SKU_115,home,4,0
2021-09-27,SKU_115,home,6,0
2021-09-28,SKU_115,home,7,0
2021-09-29,SKU_115,home,8,0
2021-09-30,SKU_115,home,6,0
2021-10-01,SKU_115,home,5,0
2021-10-02,SKU_115,home,5,0
2021-10-03,SKU_115,home,5,0
2021-10-04,SKU_115,home,6,0
2021-10-05,SKU_115,home,7,0
2021-10-06,SKU_115,home,8,0
2021-10-07,SKU_115,home,8,0
2021-10-08,SKU_115,home,5,0
2021-10-09,SKU_115,home,5,0
2021-10-10,SKU_115,home,4,0
2021-10-11,SKU_115,home,8,0
2021-10-12,SKU_115,home,8,0
2021-10-13,SKU_115,home,8,0
2021-10-14,SKU_115,home,8,0
2021-10-15,SKU_115,home,6,0
2021-10-16,SKU_115,home,5,0
2021-10-17,SKU_115,home,6,0
2021-10-18,SKU_115,home,8,0
2021-10-19,SKU_115,home,7,0
2021-10-20,SKU_115,home,11,1
2021-10-21,SKU_115,home,15,1
2021-10-22,SKU_115,home,7,0
2021-10-23,SKU_115,home,5,0
2021-10-24,SKU_115,home,5,0
2021-10-25,SKU_115,home,6,0
2021-10-26,SKU_115,home,8,0
2021-10-27,SKU_115,home,7,0
2021-10-28,SKU_115,home,7,0
2021-10-29,SKU_115,home,6,0
2021-10-30,SKU_115,home,4,0
2021-10-31,SKU_115,home,5,0
2021-11-01,SKU_115,home,5,0
2021-11-02,SKU_115,home,8,0
2021-11-03,SKU_115,home,6,0
2021-11-04,SKU_115,home,8,0
2021-11-05,SKU_115,home,6,0
2021-11-06,SKU_115,home,6,0
2021-11-07,SKU_115,home,6,0
2021-11-08,SKU_115,home,7,0
2021-11-09,SKU_115,home,14,1
2021-11-10,SKU_115,home,9,0
2021-11-11,SKU_115,home,8,0
2021-11-12,SKU_115,home,6,0
2021-11-13,SKU_115,home,6,0
2021-11-14,SKU_115,home,6,0
2021-11-15,SKU_115,home,7,0
2021-11-16,SKU_115,home,8,0
2021-11-17,SKU_115,home,8,0
2021-11-18,SKU_115,home,7,0
2021-11-19,SKU_115,home,7,0
2021-11-20,SKU_115,home,5,0
2021-11-21,SKU_115,home,6,0
2021-11-22,SKU_115,home,7,0
2021-11-23,SKU_115,home,8,0
2021-11-24,SKU_115,home,9,0
2021-11-25,SKU_115,home,8,0
2021-11-26,SKU_115,home,7,0
2021-11-27,SKU_115,home,6,0
2021-11-28,SKU_115,home,6,0
2021-11-29,SKU_115,home,8,0
2021-11-30,SKU_115,home,6,0
2021-12-01,SKU_115,home,8,0
2021-12-02,SKU_115,home,8,0
2021-12-03,SKU_115,home,14,1
2021-12-04,SKU_115,home,5,0
2021-12-05,SKU_115,home,5,0
2021-12-06,SKU_115,home,8,0
2021-12-07,SKU_115,home,7,0
2021-12-08,SKU_115,home,8,0
2021-12-09,SKU_115,home,7,0
2021-12-10,SKU_115,home,7,0
2021-12-11,SKU_115,home,6,0
2021-12-12,SKU_115,home,6,0
2021-12-13,SKU_115,home,6,0
2021-12-14,SKU_115,home,7,0
2021-12-15,SKU_115,home,8,0
2021-12-16,SKU_115,home,9,0
2021-12-17,SKU_115,home,6,0
2021-12-18,SKU_115,home,5,0
2021-12-19,SKU_115,home,5,0
2021-12-20,SKU_115,home,6,0
2021-12-21,SKU_115,home,8,0
2021-12-22,SKU_115,home,8,0
2021-12-23,SKU_115,home,8,0
2021-12-24,SKU_115,home,7,0
2021-12-25,SKU_115,home,6,0
2021-12-26,SKU_115,home,5,0
2021-12-27,SKU_115,home,8,0
2021-12-28,SKU_115,home,7,0
2021-12-29,SKU_115,home,8,0
2021-12-30,SKU_115,home,7,0
2021-12-31,SKU_115,home,6,0
2022-01-01,SKU_115,home,6,0
2022-01-02,SKU_115,home,4,0
2022-01-03,SKU_115,home,7,0
2022-01-04,SKU_115,home,8,0
2022-01-05,SKU_115,home,8,0
2022-01-06,SKU_115,home,8,0
2022-01-07,SKU_115,home,6,0
2022-01-08,SKU_115,home,5,0
2022-01-09,SKU_115,home,6,0
2022-01-10,SKU_115,home,8,0
2022-01-11,SKU_115,home,8,0
2022-01-12,SKU_115,home,9,0
2022-01-13,SKU_115,home,8,0
2022-01-14,SKU_115,home,8,0
2022-01-15,SKU_115,home,6,0
2022-01-16,SKU_115,home,6,0
2022-01-17,SKU_115,home,7,0
2022-01-18,SKU_115,home,8,0
2022-01-19,SKU_115,home,8,0
2022-01-20,SKU_115,home,8,0
2022-01-21,SKU_115,home,8,0
2022-01-22,SKU_115,home,6,0
2022-01-23,SKU_115,home,7,0
2022-01-24,SKU_115,home,8,0
2022-01-25,SKU_115,home,8,0
2022-01-26,SKU_115,home,9,0
2022-01-27,SKU_115,home,8,0
2022-01-28,SKU_115,home,8,0
2022-01-29,SKU_115,home,5,0
2022-01-30,SKU_115,home,5,0
2022-01-31,SKU_115,home,8,0
2022-02-01,SKU_115,home,8,0
2022-02-02,SKU_115,home,8,0
2022-02-03,SKU_115,home,8,0
2022-02-04,SKU_115,home,7,0
2022-02-05,SKU_115,home,6,0
2022-02-06,SKU_115,home,6,0
2022-02-07,SKU_115,home,14,1
2022-02-08,SKU_115,home,8,0
2022-02-09,SKU_115,home,9,0
2022-02-10,SKU_115,home,9,0
2022-02-11,SKU_115,home,7,0
2022-02-12,SKU_115,home,7,0
2022-02-13,SKU_115,home,5,0
2022-02-14,SKU_115,home,7,0
2022-02-15,SKU_115,home,9,0
2022-02-16,SKU_115,home,8,0
2022-02-17,SKU_115,home,10,0
2022-02-18,SKU_115,home,8,0
2022-02-19,SKU_115,home,6,0
2022-02-20,SKU_115,home,6,0
2022-02-21,SKU_115,home,8,0
2022-02-22,SKU_115,home,8,0
2022-02-23,SKU_115,home,10,0
2022-02-24,SKU_115,home,7,0
2022-02-25,SKU_115,home,7,0
2022-02-26,SKU_115,home,5,0
2022-02-27,SKU_115,home,6,0
2022-02-28,SKU_115,home,8,0
2022-03-01,SKU_115,home,8,0
2022-03-02,SKU_115,home,8,0
2022-03-03,SKU_115,home,8,0
2022-03-04,SKU_115,home,7,0
2022-03-05,SKU_115,home,5,0
2022-03-06,SKU_115,home,6,0
2022-03-07,SKU_115,home,8,0
2022-03-08,SKU_115,home,9,0
2022-03-09,SKU_115,home,9,0
2022-03-10,SKU_115,home,9,0
2022-03-11,SKU_115,home,8,0
2022-03-12,SKU_115,home,5,0
2022-03-13,SKU_115,home,7,0
2022-03-14,SKU_115,home,9,0
2022-03-15,SKU_115,home,9,0
2022-03-16,SKU_115,home,8,0
2022-03-17,SKU_115,home,8,0
2022-03-18,SKU_115,home,8,0
2022-03-19,SKU_115,home,5,0
2022-03-20,SKU_115,home,6,0
2022-03-21,SKU_115,home,9,0
2022-03-22,SKU_115,home,7,0
2022-03-23,SKU_115,home,9,0
2022-03-24,SKU_115,home,9,0
2022-03-25,SKU_115,home,7,0
2022-03-26,SKU_115,home,6,0
2022-03-27,SKU_115,home,12,1
2022-03-28,SKU_115,home,8,0
2022-03-29,SKU_115,home,8,0
2022-03-30,SKU_115,home,9,0
2022-03-31,SKU_115,home,8,0
2022-04-01,SKU_115,home,7,0
2022-04-02,SKU_115,home,6,0
2022-04-03,SKU_115,home,6,0
2022-04-04,SKU_115,home,8,0
2022-04-05,SKU_115,home,9,0
2022-04-06,SKU_115,home,10,0
2022-04-07,SKU_115,home,9,0
2022-04-08,SKU_115,home,7,0
2022-04-09,SKU_115,home,4,0
2022-04-10,SKU_115,home,7,0
2022-04-11,SKU_115,home,7,0
2022-04-12,SKU_115,home,8,0
2022-04-13,SKU_115,home,8,0
2022-04-14,SKU_115,home,9,0
2022-04-15,SKU_115,home,5,0
2022-04-16,SKU_115,home,6,0
2022-04-17,SKU_115,home,6,0
2022-04-18,SKU_115,home,7,0
2022-04-19,SKU_115,home,8,0
2022-04-20,SKU_115,home,9,0
2022-04-21,SKU_115,home,8,0
2022-04-22,SKU_115,home,7,0
2022-04-23,SKU_115,home,6,0
2022-04-24,SKU_115,home,6,0
2022-04-25,SKU_115,home,9,0
2022-04-26,SKU_115,home,9,0
2022-04-27,SKU_115,home,8,0
2022-04-28,SKU_115,home,8,0
2022-04-29,SKU_115,home,8,0
2022-04-30,SKU_115,home,6,0
2022-05-01,SKU_115,home,6,0
2022-05-02,SKU_115,home,8,0
2022-05-03,SKU_115,home,7,0
2022-05-04,SKU_115,home,9,0
2022-05-05,SKU_115,home,7,0
2022-05-06,SKU_115,home,8,0
2022-05-07,SKU_115,home,6,0
2022-05-08,SKU_115,home,6,0
2022-05-09,SKU_115,home,8,0
2022-05-10,SKU_115,home,7,0
2022-05-11,SKU_115,home,9,0
2022-05-12,SKU_115,home,7,0
2022-05-13,SKU_115,home,7,0
2022-05-14,SKU_115,home,5,0
2022-05-15,SKU_115,home,5,0
2022-05-16,SKU_115,home,7,0
2022-05-17,SKU_115,home,7,0
2022-05-18,SKU_115,home,8,0
2022-05-19,SKU_115,home,8,0
2022-05-20,SKU_115,home,8,0
2022-05-21,SKU_115,home,4,0
2022-05-22,SKU_115,home,5,0
2022-05-23,SKU_115,home,8,0
2022-05-24,SKU_115,home,7,0
2022-05-25,SKU_115,home,8,0
2022-05-26,SKU_115,home,8,0
2022-05-27,SKU_115,home,7,0
2022-05-28,SKU_115,home,5,0
2022-05-29,SKU_115,home,5,0
2022-05-30,SKU_115,home,9,0
2022-05-31,SKU_115,home,8,0
2022-06-01,SKU_115,home,8,0
2022-06-02,SKU_115,home,8,0
2022-06-03,SKU_115,home,7,0
2022-06-04,SKU_115,home,5,0
2022-06-05,SKU_115,home,5,0
2022-06-06,SKU_115,home,8,0
2022-06-07,SKU_115,home,8,0
2022-06-08,SKU_115,home,8,0
2022-06-09,SKU_115,home,7,0
2022-06-10,SKU_115,home,6,0
2022-06-11,SKU_115,home,5,0
2022-06-12,SKU_115,home,5,0
2022-06-13,SKU_115,home,14,1
2022-06-14,SKU_115,home,8,0
2022-06-15,SKU_115,home,8,0
2022-06-16,SKU_115,home,7,0
2022-06-17,SKU_115,home,6,0
2022-06-18,SKU_115,home,5,0
2022-06-19,SKU_115,home,5,0
2022-06-20,SKU_115,home,7,0
2022-06-21,SKU_115,home,8,0
2022-06-22,SKU_115,home,7,0
2022-06-23,SKU_115,home,8,0
2022-06-24,SKU_115,home,7,0
2022-06-25,SKU_115,home,5,0
2022-06-26,SKU_115,home,4,0
2022-06-27,SKU_115,home,7,0
2022-06-28,SKU_115,home,7,0
2022-06-29,SKU_115,home,7,0
2022-06-30,SKU_115,home,8,0
2022-07-01,SKU_115,home,7,0
2022-07-02,SKU_115,home,6,0
2022-07-03,SKU_115,home,6,0
2022-07-04,SKU_115,home,6,0
2022-07-05,SKU_115,home,7,0
2022-07-06,SKU_115,home,9,0
2022-07-07,SKU_115,home,7,0
2022-07-08,SKU_115,home,6,0
2022-07-09,SKU_115,home,4,0
2022-07-10,SKU_115,home,5,0
2022-07-11,SKU_115,home,6,0
2022-07-12,SKU_115,home,8,0
2022-07-13,SKU_115,home,8,0
2022-07-14,SKU_115,home,8,0
2022-07-15,SKU_115,home,7,0
2022-07-16,SKU_115,home,4,0
2022-07-17,SKU_115,home,4,0
2022-07-18,SKU_115,home,7,0
2022-07-19,SKU_115,home,8,0
2022-07-20,SKU_115,home,7,0
2022-07-21,SKU_115,home,8,0
2022-07-22,SKU_115,home,6,0
2022-07-23,SKU_115,home,5,0
2022-07-24,SKU_115,home,5,0
2022-07-25,SKU_115,home,6,0
2022-07-26,SKU_115,home,6,0
2022-07-27,SKU_115,home,7,0
2022-07-28,SKU_115,home,8,0
2022-07-29,SKU_115,home,6,0
2022-07-30,SKU_115,home,4,0
2022-07-31,SKU_115,home,6,0
2022-08-01,SKU_115,home,5,0
2022-08-02,SKU_115,home,7,0
2022-08-03,SKU_115,home,7,0
2022-08-04,SKU_115,home,8,0
2022-08-05,SKU_115,home,6,0
2022-08-06,SKU_115,home,5,0
2022-08-07,SKU_115,home,6,0
2022-08-08,SKU_115,home,6,0
2022-08-09,SKU_115,home,7,0
2022-08-10,SKU_115,home,8,0
2022-08-11,SKU_115,home,6,0
2022-08-12,SKU_115,home,6,0
2022-08-13,SKU_115,home,6,0
2022-08-14,SKU_115,home,4,0
